content,score
"timbang typo 3x, langsung ke blokir, nyusahin org, harus ke kantor, buang2 waktu asli",1
"Aplikasinya sangat kurang bagus, sudah lebih 20 kali verifikasi upload ktp dan scan wajah tetap ga valid. akun rekening sendiri dan data sudah sesuai ktp. sudah telpon hallo bca, sudah dibuat sla tiket ga solving juga. kalau mau cepat ke cabang terdekat cepat lsg dibantu",5
kebanyakan update tiap bulan brp kali suruh update,2
"Saya buka rekening kenapa ga bisa, email & nmr hp aktif",1
Suruh masukin nmr telepon...tpi pilihan kode negara indonesia malah tidak ada.....,1
Saya coba masuk id dan pasword bisa dan sdh d verifikasi by email atktivasi sdh bisa. Tp ketika masuk.kehalamn setelah masukan id bc dan pasword malah suruh sms lgi..jdi sampai saat ini tidak bisa masuk dan sdh d restart tp tetep hasilnyaa...,2
"Sangat buruk dan nyedot pulsa. Masa tiba tiba ke blokir. Sudah buka blokir ke customer servis. Suruh reset password, di reset password kirim SMS. Di aplikasi keterangan nya SMS gagal terkirim. Padahal di kotak masuk SMS muncul pesan terkirim. Pulsa kesedot 30 rb.",1
"Ada bug ngelag saat mau mlakukan transfer antar rek bca yang sangat menganggu, aplikasinya tegang, lalu otomatis clos all, dan mengulang lagi login pake verifikasi sms. Tolong diperbaiki, saya mengunan myBCA untuk transaksi toko sangatlah terganggu dengan bug tersebut, Trimakasih!!",3
"Aplikasi Merepotkan, tiap ID My BCA kluar Selalu Saja Membutuhkan pulsa buat Masuk kembali, 😡😡😡😡😡 Tau kayak Gini Aku Urus Mbangking Aja di banding My BCA, MEREPOTKAN banget 😡",1
"Gajelas. Tiap mau login harus aktifasi dulu, sudah aktifasi tapi ada tulisan ""aplikasi terbaru tersedia untuk anda. Silahkan update aplikasi anda"" pas di check tidak ada update. Sudah aktifasi 5kali tetep gabisa login. Malah habis pulsa buat kirim sms cuman untuk aktifasi, tapi hasilnya nihil 🥲",1
"Ini niat bikin aplikasi g ya? Sdh pakai bca mobile sblmnya, mw cb pakai ini, mau register/log in aj susahnya bukan main. Setiap kali mw log in slalu kirim aktivasi sms dan slalu gagal sampe berkali kali kirim sms, pulsa terpotong. Baru mw daftar saja sdh buang2 pulsa, mending pake bca mobile sj, tdk repot.",1
Sekarang jaman nya ngirim OTP pake email bukan sms mulu!!!!!!!!,1
"Saya mau buka aplikasi MyBCA, karena sudah punya rek, saya diminta buat BCA ID, sudah saya buat, terus diminta SMS verifikasi. SMS verifikasi sudah saya kirim, dan pulsa saya juga sudah terpotong, tapi anehnya saya malah dapat SMS : KAMI MENDETEKSI PERMINTAAN AKSES BARU APLIKASI BCA DARI PERANGKAT ANDA Jika ini bukan aktivitas Anda, segera hubungi Halo BCA 1500888. Dan hasilnya verifikasi SMS yang sudah memotong pulsa saya TIDAK BERHASIL, jadi aplikasi ini hanya untuk memotong pulsa customer nya",1
mau login malah ke foreclose terus aneh banyak masalah di apk nya,1
"Loading lama, login finger print lama. Udah tampil home, cek saldo masih loading. Nnti jawaban si admin : pastikan jaringan anda stabil. Jawaban template. Internet gua udah stabil, speed 100Mbps, ping 4ms. Buka BNI Wondr juga lancar tanpa kendala. Di hp istri juga lola nya minta ampun. Dicatat bikin tiket, jgn bilang ga ada kendala!",1
"Terimakasih,sudah tau titik problemnya kenapa ga masuk masuk.. Alhamdulillah sudah normal kembali",5
Minta update Mulu perasaan sebulan ini sedah 3 kali. Sorry w mundur uninstal app,1
"tolong perbaiki force close terus, jadi ga nyaman",1
Pelayanannya sangat memuaskan,5
"Mau sign up susahnya minta ampun. Udah kirim sms berkali-kali, belum juga berhasil. Mau log in juga sama aja. Sampe pulsanya habis. Disuruh cek email. Pas dicek gak ada email masuk sama sekali dari bca. Bahkan di folder spam juga gak ada.",1
Aplikasinya aneh. Udah bolak balik mau login sampe terima sms notif aktivasi berkali - kali tapi masih gak bisa masuk juga. Udah terima email aktivasi juga padahal. Hih buang - buang kuota sama pulsa aja,1
Mbca error hari ini tidak bisa login tolong segera diperbaiki,1
akhirnya.. dari bca mobile beralih sepenuhnya ke my bca.. yg semua transaksi di my bca masih terbatas.. sekarang di app mybca sudah bisa melakukan berbagai transaksi.. dengan tampilan menu yang lebih mudah..,5
"Sebenarnya aplikasinya sudah bagus, bisa kontrol beberapa rekening yang terhubung dengan akun yang sama. Akan tetapi, kenapa tidak bisa mencetak e-statement ya? Sudah saya klik ikon unduh, tapi tidak ada respon apapun. Mohon dibenahi supaya kedepannya bisa lebih memuaskan nasabah dan tidak perlu datang ke kantor cabang untuk cetak e-statement.",4
Padahal ini aplikasi bagus bangat lo.. Kenapa bisa rating 3 koma sekian... Salah satu keunggulannya tidak usah nunggu indikator hijau bisa langsung transaksi.. Trus bisa cek mutasi sampai beberapa tahun yg lalu..,5
"Untuk aplikasi sebenarnya bagus, tapi untuk mengaktifkan perlu mengirim pesan sms yang memakan pulsa, dan itupun saya kirim sampai 4 kali baru bisa. Mengapa tidak mengirim otp saja, membuang buang pulsa",1
"Fiturnya semua sudah cukup lengkap selama saya menggunakan. Sehingga tidak pernah membuka lagi aplikasi BCA mobile. Ditunggu fitur cashflow yg lebih lengkap, terutama pemasukan yang mungkin masih tahap development. Krn fitur ini sangat bermanfaat sekali.",5
"Utk aplikasi sgt membantu, tp ada sedikit masalah mohon di perbaiki ketika sy impor data dr klik bca & bcamobile k mybca dgn data daftar transfer (no rekening) yg jumlah nya banyak, apk my bca berat, ketika digunakan menu transfer tdk bisa mengeluarkan data sehingga terjadi ngehang & logout..., Mohon dibuat menu hapus banyak rekening/multi.. Semoga segera di perbaiki dan saya klik bintang 5.. Tks sdh direspon & di perbaiki... Bintang 5 utk myBCA",5
"Saya sebagai nasabah bca sangat kecewa dengan apk ini, apk nya lelet mana registrasinya susah keluar masuk kirim sms yang ada pulsa saya habis. Tolong lah klo buat apk itu yg bagus napa jngn banyak bug nya.",1
"Kecewa sama aplikasinya, udh bikin BCA ID. Pas mau login gk bisa krn harus aktifasi lagi. Ternyata banyak yg begini aktivasi berkali2 padahal pas bikin BCA ID bisa tuh aktivasi lewat email, gak perlu buang2 pulsa sia2.",2
"penyakit force close dari update halo BCA akhirnya dibawa ke My BCA, harusnya belajar dari halo BCA kemarin yg buat sering force close, sudah di clear cache tetap kebuka lalu close sendiri",1
Baru diupdate malah lemot,1
Ini aplikasi apa? Apa betul produk bca.. sudah daftar dan sdh registrasi dan sdh aktif.. begitu login balik lagi ke SMS.. BCA ID1 seperti buka awal.. terus dan terus.. ga bisa buka user id dan password sdh benar tapi g bisa buka balik terus ke SMS bcaid1.. nyesel dah daftar... Setiap SMS tersedot pulsa kemungkinan permainan aplikasi my bca... Hati2,1
"Tolong saat kita salah login jangan ngulang lagi dari awal, kan jadi boros pulsa karena harus sms terus. padahal di mbca kalau salah gak disuruh login ulang dan kirim sms lagi. Saya kira bakal lebih bagus dari mbca ternyata malah bikin ribet sendiri, aku sudah daftarkan biometrik tapi karena sim yg terdaftar sering aku offkan alhasil sering gagal login ,ulang lagi dari awal sms lagi boros pulsa. Masih bagusan Livin mandiri kalau soal m banking",1
ini kenpa ngga ada kode negaranya kk untuk indonesia,1
"Baru juga daftar,, udah langsung terblokir hadeh",1
"sekelas bca bikin rekening online ribet bgt,.kalah sama BRI 5 menit jadi,.. hadehhh",1
"Aplikasi nya aneh, buat apa kalo cuma bisa ngeliat saldo doang mah pake M BCA doang ge bisa. Fitur2 didalemnya ga bisa dipake ga berguna. Kalo keluar aplikasi keluar akun juga wkwk. Ga jauh beda sama aplikasi halo BCA nya yang cuma ngabisin pulsa doang.",1
"hari ini saya kembali tidak bisa log in my bca ,,ada apakah ini ?? mengganggu transaksi saya",3
Pelayanan ribet ga jelas muter muter ga bisa nyelesain ..masalah ga kelar kelar my bca id ga bisa log ga bisa ngatasi,1
"tolong dong kepada pihak aplikasi, saya mau buka rekening untuk keperluan bekerja sebentar lagi, tetapi saat selesai upload 4 foto pas sudah selesai gak bisa tekan opsi ""lanjut"", mohon kejelasannya bug ini sampai kapan selesainya saya sangat butuh untuk saat ini terima kasih.",2
Sangat lemot dan bikin emosi.. Beda sama BCA MOBILE DI MY BCA JUGA TIDAK ADA MENU PEMBAYARAN MOTOR.. ANEH NYA PAKAI MY BCA MBCA TIDAK BISA DI PAKAI.. MUMET NIH APLIKASI,1
"Sudah sampai dapat email kalau aktivasi bca id nya berhasil. Pas pencet masuk formatnya kirim sms verifikasi, jadi seperti suruh daftar lagi. Padahal kirim sms nya tidak gratis. Kecewa. Sampai sekarang masih belum bisa masuk.",1
"Ini hanya saran dari saya Untuk kedepannya bisa di pake seperti verifikasi muka dan sidik jari saat mau login my bca Password jangan di pake Pake nya harus menggunakan verifikasi wajah dan sidik jari Agar keamanan nya bener bener terjamin Tidak lagi dengan password Agar keamanan terjamin , dengan kondisi sekarang ini kejahatan siber yang banyak dan marak terjadi Ini hanya saran dari saya Semoga di laksanakan agar keamanan nya terjamin. Agar semakin mantap aplikasi nya Makasih Salam sehat",5
"Sebelum nya aplikasi nya lancar. Setelah update agak lama responnya mau cek saldo dan riwayat loading nya lama. Apa karena banyak fitur jadi agak berat, dibandingkan BCA Mobile yang gak bnyak fitur fast respon. Tolong diperbaiki lagi ya...",3
Ini serius ngga ada kode negara +62 pas mau masukin nomor handphone ? Serius nih ?,1
"belum ada riwayat transaksi dana masuk, dan cek mutasi rekening. tolong segera update dan tambahkan biar memudahkan dalam bertransaksi. selebihnya sudah sangat bagus banyak menu untuk memudahkan bertransaksi.",5
"Sedikit saja, banyak kolom fitur yang tidak penting seperti (Informasi Kartu Kredit, Reward, Informasi RDN, Portofolio Welma, Deposito, dan Kredit Konsumen), seharusnya kolom fitur tersebut hanya untuk yang sudah memiliki atau mendaftar, jika belum maka kolom tersebut tidak berguna, hanya menampilkan ""Anda belum memiliki fitur ini bla bla blaa..."", saya tau kolom tersebut bisa dinonaktifkan, tapi tetap saja ada. Cobalah sekali kali lihat aplikasi Livin' by Mandiri, kompleks dan ringan.",5
"Aplikasi aneh udah di hubungi semua call center nya dari premium dan halo bca bukan di reset nya aplikasi malah gak ada solusi nua malah sama seperti biasa nya udah di bikin pulsa habis buat telpon premium dan sms nya, sama sekali gak jalan solusi nya aneh ☹️☹️",1
"3 kali kirim kode OTP ga masuk²,pdahal pulsa ada",1
"pelayanan melalui fitur myBCA sangat cepat tanggap, tnks MYBCA tidak mengecewakan pelanggannya🙏🙏",5
Servernya berat. Saya intip saldo dan buka tampilan rekening serta cardless transaction selalu berputar loading dan oops terjadi kesalahan. Android OS versi terbaru.,1
Aplikasi sangat buruk. Mau daftar tdk bisa bisa. Pulsa disedot hingga 5x hampir 10.000. Apakah ini disengaja mencari keuntungan begini? Sdh berhasil aktivasi pun susah foto ktp. Sdh itu foto wajah bbrp puluh kali tdk bisa bisa. Tdk ada proses. App ga jelas dan disengaja. Tdk layak. Paling buruk,1
"Aktivasi lewat email sudah berhasil tapi tiap mau login selalu kirim SMS tapi abis itu eror gada kelanjutan lagi, kenapa mesti pake SMS terus sedangkan jaman sekarang orang jarang beli pulsa tapi pakenya paket data. Sekelas BCA sungguh merepotkan baru kali ini saya kecewa setelah 10 thn jadi nasabah",1
keren saya sangat senang dengan aplikasi mybca,5
"Aplikasi ini kenapa sih atau emang dari bca nya yg punya kendala , masak 5 bulan no hp untuk akses my bca terblokir terus , hadehhh",1
Saya memilih tahapan biasa pada saat daftar. Namun di informasi rekening malah menjadi tahapan gold. Padahal saya pilih Atm Blue,1
"Top up Flash, gagal, saldo terpotong, dana tidak dikembalikan, harus call Halo BCA untuk minta pengembalian. Sudah 2x saya alami. Hp sy sdh terbaru, apps myBCA sdh update, signal HP full Telkomsel di area Jakarta. Mohon appsnya diperbaiki.",1
trima kasih BCA udah memberikan yg ter baik bagi konsumin... semuga terus bisa menjadi yg terbaik🙏🙏🙏,5
Aplikasinya jelek. Suka keluar sendiri dari aplikasi. Dan kalau mau login lagi harus kirim SMS yg ngeluarin pulsa. Udh habis 5 ribu pulsa tapi tetap gak bisa masuk karna nunggu di sistem keamanan muka yg gak bisa di akses. Sumpah buang- buang duit. Kode otp udh 5 hari ngurus belum dikirim².,1
"Tolong bikin detail transaksi nya min, jam, tgl, id, bank tujannya",5
Update trus baru 3 hari update minta update lagi,1
Kenapa my bca tidak bisa digunakan selalu keluar dari aplikasinya,1
"Aplikasinya jelek sumpah, mau masuk tidak bisa, padahal sdh ngirim sms di nomor tersebut pulsa sdh terpotong tp ada notif verifikasi gagal dikarnakan pesan sms belum terkirim,,,woiiiiiii klw tidak terkirim kenapa pulsa terpotong punya aing,,,,,,,,,,,,,,,ini penipuan kali yah makanya bank bca kebanyakan gagal",1
"Sekelas bank ternama harusnya perpesanan sms biayanya gratis.. Ini 2023 sms berbayar buat apa!?. Kami merasa sangat di rugikan apalagi mengingat tarif admin perbulan yg tinggi, saya juga tidak pernah log out, tpi pas update aplikasi otomatis harus masuk kembali dan harus verifikasi lagi, benar"" merepotkan",2
"Susah sekali buat registrasi dan email yg di gunakan sekali gagal harus menggunakan email baru lagi, sudah menghabiskan pulsa hanya untuk aktivi saja, Tidak di permudah ini namanya di persulit! Buang buang pulsa.",1
"Sudah di hubungi. gada solusinya. sebelum update vermuk sudah di aktifkan malah minta verifikasi ktp lagi. apaan sih ni teknisi bca bagian IT nya gimana coba. katanya call center GRATIS BEBAS PULSA. kutanya di cs wa kenapa gabisa di telpon. ""mungkin pulsa bapak tidak cukup"" WALAWE... SENG BENER WAE LAH",1
saya kecewa terhadap my bca tiba tiba akun saya tidak bisa login,1
"tiap ditinggal beberapa hari, harus login ulang pake sms, gimana sih bisa bikin auto login ngga? gaberes! kemanan sih keamanan tapi masa harus sms terus tiap kali ditinggal buat bisa login? ribet amat! mana kadang uang di atm semua, gimana coba cara ngambilnya kalo mau login harus verifikasi verifikasi sms terus, ngga canggih bener, app fintech lainnya aja cuman pake kode pin udah login, ini aja lama banget, pengembangan beberapa bulan cuman ganti ikon doang, sistem ngga dipikirin!",1
Sangat Bagus dan Sangat membantu Nasabah,5
Halo developer mybca Saya senang dg adanya mybca Saya bisa akses 2 rekening di 1 aplikasi. Dan Login nya sangat mudah dg biometrik sidik jari. Untuk update selanjutnya. Saya ada beberapa ide yang bisa di pertimbangkan. 1. Tambahkan tombol edit untuk menyesuikan tampilan utama atau beranda. Sampai minimal 4 icon saja. 2. Tambahkan juga tombol sembunyikan di samping menu bayar dan isi ulang. 3. Untuk persetujuan pembayaran Qris agar bisa dengan sidik jari tanpa pin. Trima kasih,5
"Aplikasi nya ribet, ud terdaftar dan dapet email verifikasi BCA ID, namun masih gk bisa login, selalu balik lagi ke menu kirim sms verifikasi ke 69888, sms selalu eror tdk bisa terkirim. Padahal saya bukan kaum fakir pulsa dan fakir kuota, sinyal penuh n jaringan lancar namun selalu gagal kirim sms verifikasi ke 69888. Udah lapor ke CS tetep aja disuruh cb lagi next time. Ironi banget utk Bank sekelas BCA tp IT nya gak ada update terkait bug ini. PAYAH 👎🏻👎🏻👎🏻",1
"aplikasinya bagus, UI nya bagus dan mudah dipahami, hanya saja metode login biometriknya sering bermasalah, kadang tidak bisa dan harus login menggunakan password dulu dan mengaktifkannya secara manual, tolong untuk diperbaiki masalah bug ini",3
"Sangat kecewa dengan aplikasi ini...sedang urgent mau di buka malah suruh login...sudah login malah suruh kirim sms...udh kirim sms berkali"" tapi tidak ada respon. Tolong di perbaiki demi kenyamanan bersama",1
Kenapa tidak ada Indonesia ketika harus memasukan no hp untuk login,5
"Setiap masukan sandi terjadi kesalahan terus, untuk apk error terus myBCA mohon tim IT diperiksa ya apknya",1
"apk dungu, nomor gua terblokir dan harus ke cabang terdekat",1
Pendaftaran cepat mudah..cs ramah semuanya the best 🙏👍,5
"Notif update nya, sekarang myBCA dapat digunakan untuk fitur cardless, tapi setelah diupdate dan dicoba, tetap tidak bisa menggunakan fitur tsb. Semoga segera ditambah fiturnya..",5
"Gua instal apk ini karena tadinya mau buka rekening BCA di apk bca Mobile tapi selalu gagal saat pengiriman pesannya. gua harap klo di apk ini akan berhasil, eh tapi kenyataannya sama aja selalu gagal pas harus ngirim pesan padahal jaringan gua bagus pulsa gua juga masih ada 40 ribu lebih cuk. Masih lebih enak & mudah buka rekening di apk bank BRI sama mandiri cuk gk ada kendalanya, dah lah gua gak jadi buka rekening BCA aja, mending lanjut pake BRI sama mandiri aja yang lebih mudah buatnya.",1
